id,type,latitude,longitude,streetName,slots
54,BIKE,41.377635,2.170586,Sant Oleguer,5
56,BIKE,41.377011,2.175834,Portal de Santa Madrona,10
57,BIKE,41.376758,2.177093,La Rambla,6
62,BIKE,41.387142,2.168858,Pl. Catalunya,9
63,BIKE,41.386439,2.169417,Pl. Catalunya,19
66,BIKE,41.389097,2.167933,Gran Via,8
69,BIKE,41.386814,2.195689,Avda. Litoral,8
78,BIKE,41.385598,2.16338,Pl. Universitat,5
81,BIKE,41.378915,2.149174,Vilamarí davant,3
84,BIKE,41.383047,2.157033,Comte d'Urgell,4
86,BIKE,41.37544,2.163,Viladomat,18
88,BIKE,41.393547,2.150764,Londres,9
89,BIKE,41.387953,2.150169,Rosselló,20
91,BIKE,41.380452,2.158403,Comte Borrell,24
95,BIKE,41.376428,2.147734,Tarragona,4
104,BIKE,41.410821,2.187365,C/València,21
105,BIKE,41.389069,2.173424,PL. Urquinaona,10
112,BIKE,41.377644,2.15725,Floridablanca,2
124,BIKE,41.370297,2.187808,Passeig Joan de Borbó,24
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,5
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,2
131,BIKE,41.422808,2.206036,Rambla Guipúscoa,9
136,BIKE,41.414226,2.201734,Gran Vía,2
139,BIKE,41.418035,2.206023,Gran Vía,18
141,BIKE,41.40902,2.194896,Gran Via,21
149,BIKE,41.395905,2.192958,Pujades,13
151,BIKE,41.40065,2.19719,Pallars,6
154,BIKE,41.402454,2.201656,Pujades,12
155,BIKE,41.406977,2.207602,Pujades,31
164,BIKE,41.41194,2.178037,Independència,20
167,BIKE,41.402561,2.210538,Bac de Roda,18
168,BIKE,41.405358,2.213677,Selva de Mar,21
170,BIKE,41.389732,2.199934,Avda. Litoral,5
171,BIKE,41.391986,2.203699,Passeig Marítim de la Nova Icària,6
172,BIKE,41.391831,2.203436,Passeig Marítim de la Nova Icària,8
173,BIKE,41.398027,2.208982,Avda. Litoral,19
175,BIKE,41.40666,2.20956,Llull / Provençals,13
176,BIKE,41.402541,2.212641,Passeig de Garcia Fària,20
177,BIKE,41.411089,2.181119,Rosselló,18
180,BIKE,41.36778,2.13926,Gran Via,14
183,BIKE,41.372338,2.141875,Gavà,16
184,BIKE,41.367504,2.134088,Quetzal,15
185,BIKE,41.37046,2.138994,Gavà,11
186,BIKE,41.375571,2.143812,Consell de Cent,13
190,BIKE,41.39606,2.207803,Avinguda Litoral,13
192,BIKE,41.378629,2.133467,Joan Güell,18
203,BIKE,41.388742,2.128503,Avda. Diagonal,15
205,BIKE,41.387465,2.130838,Europa,18
209,BIKE,41.385755,2.161004,Diputació,16
210,BIKE,41.37453,2.142356,Vilardell,7
212,BIKE,41.39239,2.130945,Av. Sarrià,10
213,BIKE,41.393783,2.135078,Sant Fe de Nou Mèxic,20
214,BIKE,41.395251,2.133541,José de Agulló,21
218,BIKE,41.404114,2.183203,Consell de Cent,11
224,BIKE,41.399945,2.164389,Girona,18
225,BIKE,41.38482,2.15057,Mallorca,22
226,BIKE,41.403465,2.161096,Montmany,15
227,BIKE,41.407837,2.158678,Torrent de Les Flors,23
228,BIKE,41.40694,2.155794,Pl. Del Nord,21
231,BIKE,41.407202,2.163476,Pi i Margall,19
233,BIKE,41.371965,2.166871,Nou de la Rambla,25
234,BIKE,41.371515,2.162166,Passeig de l'Exposició,11
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,15
243,BIKE,41.423939,2.181298,Alenxadre Galí,16
246,BIKE,41.422844,2.186637,Garcilaso,12
247,BIKE,41.421992,2.184806,Felipe II,14
248,BIKE,41.418208,2.190374,Palència,21
249,BIKE,41.425216,2.188997,Açores,6
251,BIKE,41.425405,2.185226,Cardenal Tedeschini,28
253,BIKE,41.429977,2.191821,Onze de Setembre,23
254,BIKE,41.429985,2.190163,Gran de Sant Andreu,13
261,BIKE,41.382206,2.160644,Villarroel,25
262,BIKE,41.379821,2.152496,Rocafort,30
269,BIKE,41.448128,2.192826,Via Barcino,7
273,BIKE,41.430404,2.183382,Avda. Meridiana,35
274,BIKE,41.430071,2.18473,Rambla Fabra i Puig,8
275,BIKE,41.430693,2.182225,Rio de Janeiro,22
278,BIKE,41.409815,2.171621,Travessera de Gràcia,1
279,BIKE,41.415951,2.174564,Mas Casanovas,20
298,BIKE,41.43463,2.181747,Andreu Nin,7
301,BIKE,41.437053,2.169644,Marie Curie,13
302,BIKE,41.39065,2.111615,Cavallers,17
305,BIKE,41.387498,2.123637,Diagonal,15
307,BIKE,41.379135,2.113505,Pintor Ribalta,27
311,BIKE,41.378638,2.120393,Gallego-Arístides Maillol,15
315,BIKE,41.415617,2.181966,Guinardó,8
316,BIKE,41.422212,2.198316,Cantàbria,9
319,BIKE,41.393713,2.145584,Saguès,26
323,BIKE,41.397996,2.138717,Vallmajor,8
329,BIKE,41.402879,2.128541,Carrer de les Escoles Pies,16
331,BIKE,41.39706,2.12801,Castellnou,6
335,BIKE,41.393639,2.123224,Santa Amèlia,16
338,BIKE,41.397572,2.119506,Avinguda de J.Foix,19
347,BIKE,41.359496,2.14182,Alts Forns,8
352,BIKE,41.36335,2.134144,Radi,31
353,BIKE,41.375414,2.123191,Munné,14
354,BIKE,41.37592,2.13008,Rambla del Brasil,6
362,BIKE,41.397006,2.17057,Bailén,27
367,BIKE,41.385057,2.137331,Sentmenat,21
368,BIKE,41.396815,2.175714,Diputació,8
370,BIKE,41.403735,2.172987,Sardenya,24
378,BIKE,41.378516,2.176716,Pl.Joaquim Xira i Palau,12
385,BIKE,41.387978,2.155266,Casanova,20
386,BIKE,41.375086,2.156848,Av.Paral.lel,11
388,BIKE,41.380593,2.167418,Riera Alta,11
389,BIKE,41.38739,2.1875,Recinte Parc de la Ciutadella,16
390,BIKE,41.386955,2.18195,Comerç,9
392,BIKE,41.390595,2.190681,Ramon Turró,12
395,BIKE,41.386009,2.170212,Pl. Catalunya,7
398,BIKE,41.381011,2.193502,Passeig Marítim de la Barceloneta,6
405,BIKE,41.38551,2.152,Comte Borrell,22
406,BIKE,41.386512,2.164597,Gran Via de Les Corts Catalanes,22
407,BIKE,41.388471,2.192835,Ramon Trias Fargas,10
409,BIKE,41.392358,2.192478,Joan d'Àustria,13
410,BIKE,41.376433,2.17871,"Passeig de Colom, s/n",27
414,BIKE,41.393744,2.176451,Casp,21
415,BIKE,41.379374,2.168921,Rambla del Raval,22
419,BIKE,41.391299,2.180828,Passeig de Lluís Companys,20
423,BIKE,41.420201,2.189532,Carrer d'Hondures,19
452,BIKE-ELECTRIC,41.398747,2.186289,(PK) C/ PADILLA,8
483,BIKE-ELECTRIC,41.401752,2.160748,(PK) C/ DE SIRACUSA,2
494,BIKE-ELECTRIC,41.389481,2.165357,RAMBLA CATALUNYA,17
1,BIKE,41.397952,2.180042,Gran Via Corts Catalanes,10
6,BIKE,41.391349,2.18061,Pg Lluís Companys,30
7,BIKE,41.388856,2.183251,Pg Lluís Companys,26
8,BIKE,41.389088,2.183568,Pg Lluís Companys,20
12,BIKE,41.384538,2.195679,Pg Marítim Barceloneta,7
13,BIKE,41.386861,2.195761,Avinguda Litoral,28
17,BIKE,41.398237,2.186711,Av. Meridiana,16
21,BIKE,41.410897,2.17402,Sant Antoni Maria Claret,10
23,BIKE,41.392526,2.171812,Bruc,20
26,BIKE,41.407035,2.181981,Dos Maig,2
30,BIKE,41.402046,2.182286,Diagonal,1
32,BIKE,41.373698,2.188927,Plaça del Mar,19
35,BIKE,41.413592,2.221153,Sant Ramon de Penyafort,25
37,BIKE,41.381226,2.181888,Pl. Antonio López,13
38,BIKE,41.381129,2.186397,Pl. Pau Vila,2
43,BIKE,41.40541,2.18712,Av Meridiana,7
47,BIKE,41.389076,2.192104,Ramon Trias Fargas,19
50,BIKE,41.375,2.17035,Av. Paral.lel,5
54,BIKE,41.377635,2.170586,Sant Oleguer,2
60,BIKE,41.390349,2.16424,Rambla Catalunya,23
61,BIKE,41.390143,2.164946,Rambla Catalunya,6
69,BIKE,41.386814,2.195689,Avda. Litoral,10
71,BIKE,41.381931,2.162969,Floridablanca,0
74,BIKE,41.390062,2.143272,Josep Tarradellas,11
76,BIKE,41.391751,2.153123,Còrsega,17
80,BIKE,41.389687,2.159999,Enric Granados,12
82,BIKE,41.379016,2.153799,Rocafort,21
89,BIKE,41.387953,2.150169,Rosselló,21
95,BIKE,41.376428,2.147734,Tarragona,5
99,BIKE,41.380632,2.141548,Viriat,14
105,BIKE,41.389069,2.173424,PL. Urquinaona,6
107,BIKE,41.398298,2.153128,Travessera de Gracia,15
108,BIKE,41.402314,2.164961,Indústria,13
109,BIKE,41.390981,2.14737,C/ Londres,16
112,BIKE,41.377644,2.15725,Floridablanca,0
115,BIKE,41.38377,2.18424,Marqués d'Argentera,2
117,BIKE,41.390666,2.197024,Rosa Sensat,4
118,BIKE,41.392212,2.187847,Sardenya,9
120,BIKE,41.404666,2.176515,Lepant,8
126,BIKE,41.380641,2.182243,Passeig de Colom,0
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,10
129,BIKE,41.37709,2.16124,Manso,24
132,BIKE,41.408439,2.192173,Pl. Valentí Amirall,11
135,BIKE,41.411908,2.197936,Gran Vía,3
139,BIKE,41.418035,2.206023,Gran Vía,17
149,BIKE,41.395905,2.192958,Pujades,15
150,BIKE,41.406549,2.203112,Espronceda,16
151,BIKE,41.40065,2.19719,Pallars,5
152,BIKE,41.39925,2.197421,Pujades,4
160,BIKE,41.411026,2.219377,Avda. d'Eduard Maristany,18
162,BIKE,41.403908,2.208436,Ramon Turro,19
165,BIKE,41.399196,2.204253,Carrer del Doctor Trueta,0
166,BIKE,41.400533,2.206539,Bilbao,0
170,BIKE,41.389732,2.199934,Avda. Litoral,14
173,BIKE,41.398027,2.208982,Avda. Litoral,22
175,BIKE,41.40666,2.20956,Llull / Provençals,12
181,BIKE,41.36766,2.13911,Gran Via,16
182,BIKE,41.371455,2.143882,Gran Via,14
189,BIKE,41.396918,2.166163,Bruc,26
190,BIKE,41.39606,2.207803,Avinguda Litoral,10
198,BIKE,41.384426,2.133682,Vallespir,21
203,BIKE,41.388742,2.128503,Avda. Diagonal,22
205,BIKE,41.387465,2.130838,Europa,8
210,BIKE,41.37453,2.142356,Vilardell,4
212,BIKE,41.39239,2.130945,Av. Sarrià,7
213,BIKE,41.393783,2.135078,Sant Fe de Nou Mèxic,21
217,BIKE,41.398463,2.143924,Rector Ubach,16
218,BIKE,41.404114,2.183203,Consell de Cent,8
221,BIKE,41.402535,2.152519,Gran de Gràcia,7
224,BIKE,41.399945,2.164389,Girona,23
226,BIKE,41.403465,2.161096,Montmany,14
229,BIKE,41.405107,2.156874,Carrer de la Santacreu,28
235,BIKE,41.375065,2.165839,Paral.lel,1
244,BIKE,41.426896,2.178511,Felip II,9
246,BIKE,41.422844,2.186637,Garcilaso,14
248,BIKE,41.418208,2.190374,Palència,19
249,BIKE,41.425216,2.188997,Açores,5
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,25
253,BIKE,41.429977,2.191821,Onze de Setembre,24
262,BIKE,41.379821,2.152496,Rocafort,27
265,BIKE,41.385397,2.158743,Casanovas,15
274,BIKE,41.430071,2.18473,Rambla Fabra i Puig,9
275,BIKE,41.430693,2.182225,Rio de Janeiro,23
276,BIKE,41.412163,2.165275,Plaça Alfons X el Savi / Ronda del Guinardó,26
277,BIKE,41.408284,2.16905,Travessera de Gràcia,3
278,BIKE,41.409815,2.171621,Travessera de Gràcia,4
279,BIKE,41.415951,2.174564,Mas Casanovas,22
281,BIKE,41.418088,2.176313,Escornalbou,19
287,BIKE,41.389171,2.168113,Gran Via,5
293,BIKE,41.428388,2.163101,Granollers,15
305,BIKE,41.387498,2.123637,Diagonal,2
313,BIKE,41.375366,2.129847,Feliu de Casanova,17
316,BIKE,41.422212,2.198316,Cantàbria,8
319,BIKE,41.393713,2.145584,Saguès,28
324,BIKE,41.396938,2.136258,Reina Victoria,22
329,BIKE,41.402879,2.128541,Carrer de les Escoles Pies,17
332,BIKE,41.399822,2.12809,Doctor Roux,16
334,BIKE,41.400722,2.123268,Via Augusta,3
337,BIKE,41.398719,2.120422,Carme Karr,18
338,BIKE,41.397572,2.119506,Avinguda de J.Foix,20
340,BIKE,41.436145,2.204634,Sant Adrià,0
348,BIKE,41.357067,2.141563,Jardins de Can Ferrero,16
350,BIKE,41.391833,2.14812,Villarroel,24
353,BIKE,41.375414,2.123191,Munné,12
354,BIKE,41.37592,2.13008,Rambla del Brasil,4
355,BIKE,41.37211,2.12859,Carreras i Candi,3
361,BIKE,41.376292,2.178553,Passeig de Colom,25
362,BIKE,41.397006,2.17057,Bailén,28
369,BIKE,41.400168,2.177948,Consell de Cent,8
370,BIKE,41.403735,2.172987,Sardenya,27
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,1
373,BIKE,41.375073,2.161305,Av. Paral.lel,16
380,BIKE,41.385463,2.174252,Duran i Bas,14
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,21
382,BIKE,41.403938,2.204188,Lope de Vega,21
385,BIKE,41.387978,2.155266,Casanova,21
386,BIKE,41.375086,2.156848,Av.Paral.lel,12
394,BIKE,41.38733,2.16305,Diputació,9
396,BIKE,41.389028,2.196844,Joan Miró,22
404,BIKE,41.365374,2.133087,Juan Gris,19
407,BIKE,41.388471,2.192835,Ramon Trias Fargas,12
415,BIKE,41.379374,2.168921,Rambla del Raval,17
423,BIKE,41.420201,2.189532,Carrer d'Hondures,17
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",15
471,BIKE-ELECTRIC,41.39415,2.114973,(PK) C/ MARQUÈS DE MULHACÉN,8
485,BIKE-ELECTRIC,41.389914,2.173239,(PK) PLAÇA URQUINAONA,6
494,BIKE-ELECTRIC,41.389481,2.165357,RAMBLA CATALUNYA,18
2,BIKE,41.39553,2.17706,Roger de Flor/ Gran Vía,9
3,BIKE,41.394072,2.183441,Nàpols,17
4,BIKE,41.39347,2.18149,Ribes,16
6,BIKE,41.391349,2.18061,Pg Lluís Companys,33
7,BIKE,41.388856,2.183251,Pg Lluís Companys,24
8,BIKE,41.389088,2.183568,Pg Lluís Companys,19
9,BIKE,41.384532,2.184921,Marquès de l'Argentera,18
12,BIKE,41.384538,2.195679,Pg Marítim Barceloneta,5
19,BIKE,41.403282,2.170726,Rosselló,16
23,BIKE,41.392526,2.171812,Bruc,19
30,BIKE,41.402046,2.182286,Diagonal,0
32,BIKE,41.373698,2.188927,Plaça del Mar,23
34,BIKE,41.387074,2.175247,Sant Pere Més Alt,3
36,BIKE,41.385151,2.176804,Catedral,9
37,BIKE,41.381226,2.181888,Pl. Antonio López,10
40,BIKE,41.382335,2.187093,Doctor Aiguader,1
45,BIKE,41.391401,2.189399,Marina,8
46,BIKE,41.388359,2.193004,Ramon trias Fargas,11
47,BIKE,41.389076,2.192104,Ramon Trias Fargas,23
48,BIKE,41.395261,2.18708,Meridiana,15
50,BIKE,41.375,2.17035,Av. Paral.lel,4
57,BIKE,41.376758,2.177093,La Rambla,2
58,BIKE,41.382822,2.167154,Plaça dels Àngels,0
63,BIKE,41.386439,2.169417,Pl. Catalunya,16
64,BIKE,41.387469,2.169048,Pl. Catalunya,17
65,BIKE,41.387678,2.169587,Pl. Catalunya,18
66,BIKE,41.389097,2.167933,Gran Via,9
68,BIKE,41.395364,2.157356,Rambla Catalunya,20
69,BIKE,41.386814,2.195689,Avda. Litoral,16
73,BIKE,41.392278,2.156183,Enric Granados,16
74,BIKE,41.390062,2.143272,Josep Tarradellas,9
76,BIKE,41.391751,2.153123,Còrsega,19
78,BIKE,41.385598,2.16338,Pl. Universitat,4
79,BIKE,41.38547,2.16333,Pl. Universitat,11
81,BIKE,41.378915,2.149174,Vilamarí davant,5
82,BIKE,41.379016,2.153799,Rocafort,24
86,BIKE,41.37544,2.163,Viladomat,15
89,BIKE,41.387953,2.150169,Rosselló,19
106,BIKE,41.405587,2.162317,Pl. Joanic,20
110,BIKE,41.385377,2.154878,Avda. Roma,13
111,BIKE,41.381231,2.152755,Calabria,12
112,BIKE,41.377644,2.15725,Floridablanca,21
114,BIKE,41.376801,2.173039,Pl. Jean Genet,3
115,BIKE,41.38377,2.18424,Marqués d'Argentera,5
117,BIKE,41.390666,2.197024,Rosa Sensat,3
121,BIKE,41.406293,2.178689,Castillejos,4
122,BIKE,41.405435,2.16624,Nàpols,13
123,BIKE,41.398013,2.166978,Girona,16
127,BIKE,41.412322,2.19142,Aragó,16
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,7
129,BIKE,41.37709,2.16124,Manso,22
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,3
135,BIKE,41.411908,2.197936,Gran Vía,6
138,BIKE,41.416966,2.205397,Gran Vía,22
139,BIKE,41.418035,2.206023,Gran Vía,16
149,BIKE,41.395905,2.192958,Pujades,18
151,BIKE,41.40065,2.19719,Pallars,7
152,BIKE,41.39925,2.197421,Pujades,5
153,BIKE,41.401778,2.200769,Pujades,18
154,BIKE,41.402454,2.201656,Pujades,7
159,BIKE,41.410882,2.216703,Avda. Diagonal,8
160,BIKE,41.411026,2.219377,Avda. d'Eduard Maristany,21
164,BIKE,41.41194,2.178037,Independència,22
166,BIKE,41.400533,2.206539,Bilbao,24
170,BIKE,41.389732,2.199934,Avda. Litoral,15
172,BIKE,41.391831,2.203436,Passeig Marítim de la Nova Icària,15
175,BIKE,41.40666,2.20956,Llull / Provençals,14
183,BIKE,41.372338,2.141875,Gavà,17
184,BIKE,41.367504,2.134088,Quetzal,10
188,BIKE,41.375471,2.135543,Pl. Sants (Ps. S. Antoni),7
190,BIKE,41.39606,2.207803,Avinguda Litoral,12
196,BIKE,41.383241,2.139363,Berlín,21
205,BIKE,41.387465,2.130838,Europa,9
209,BIKE,41.385755,2.161004,Diputació,14
210,BIKE,41.37453,2.142356,Vilardell,5
217,BIKE,41.398463,2.143924,Rector Ubach,19
218,BIKE,41.404114,2.183203,Consell de Cent,4
221,BIKE,41.402535,2.152519,Gran de Gràcia,8
222,BIKE,41.40124,2.157483,Carrer del Canó,25
223,BIKE,41.398311,2.159865,Carrer de Bonavista,25
227,BIKE,41.407837,2.158678,Torrent de Les Flors,14
236,BIKE,41.375127,2.152769,Avinguda Paral.lel,17
239,BIKE,41.417323,2.184534,Indústria,1
246,BIKE,41.422844,2.186637,Garcilaso,15
248,BIKE,41.418208,2.190374,Palència,17
249,BIKE,41.425216,2.188997,Açores,4
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,24
271,BIKE,41.450634,2.192335,Via Barcino,0
272,BIKE,41.432552,2.18429,Concepció Arenal,4
277,BIKE,41.408284,2.16905,Travessera de Gràcia,2
279,BIKE,41.415951,2.174564,Mas Casanovas,24
287,BIKE,41.389171,2.168113,Gran Via,4
303,BIKE,41.393341,2.115076,Cavallers,22
311,BIKE,41.378638,2.120393,Gallego-Arístides Maillol,16
313,BIKE,41.375366,2.129847,Feliu de Casanova,19
315,BIKE,41.415617,2.181966,Guinardó,12
316,BIKE,41.422212,2.198316,Cantàbria,18
335,BIKE,41.393639,2.123224,Santa Amèlia,17
350,BIKE,41.391833,2.14812,Villarroel,27
353,BIKE,41.375414,2.123191,Munné,9
361,BIKE,41.376292,2.178553,Passeig de Colom,23
363,BIKE,41.39076,2.1744,Bruc,18
364,BIKE,41.39324,2.16343,Passeig de Gràcia,12
368,BIKE,41.396815,2.175714,Diputació,4
369,BIKE,41.400168,2.177948,Consell de Cent,19
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,20
373,BIKE,41.375073,2.161305,Av. Paral.lel,9
378,BIKE,41.378516,2.176716,Pl.Joaquim Xira i Palau,9
379,BIKE,41.381709,2.177308,Pl. Sant Miquel,5
384,BIKE,41.380708,2.146793,Vilamarí,8
385,BIKE,41.387978,2.155266,Casanova,18
394,BIKE,41.38733,2.16305,Diputació,10
395,BIKE,41.386009,2.170212,Pl. Catalunya,0
396,BIKE,41.389028,2.196844,Joan Miró,20
398,BIKE,41.381011,2.193502,Passeig Marítim de la Barceloneta,3
404,BIKE,41.365374,2.133087,Juan Gris,20
405,BIKE,41.38551,2.152,Comte Borrell,24
412,BIKE,41.389012,2.172667,Pl. Urquinaona,21
414,BIKE,41.393744,2.176451,Casp,17
415,BIKE,41.379374,2.168921,Rambla del Raval,15
424,BIKE,41.379632,2.192662,"Passeig Marítim de la Barceloneta, devant del 5-7",8
427,BIKE,41.375336,2.168007,Carrer de Sant Pau,5
466,BIKE-ELECTRIC,41.415745,2.180684,(PK) PG. MARAGALL,5
470,BIKE-ELECTRIC,41.397921,2.125411,(PK) C/ CARDENAL DE SENTMENAT,8
478,BIKE-ELECTRIC,41.3798,2.1891,(PK) C/ DEL BALUARD,4
481,BIKE-ELECTRIC,41.383036,2.150337,(PK) C/ DE VALÈNCIA,5
487,BIKE-ELECTRIC,41.38921,2.154,(PK) PL. DE FERRER I CAJIGAL,6
491,BIKE-ELECTRIC,41.37252,2.12898,(PK) C/ DE CARRERAS I CANDI,8
1,BIKE,41.397952,2.180042,Gran Via Corts Catalanes,9
2,BIKE,41.39553,2.17706,Roger de Flor/ Gran Vía,7
4,BIKE,41.39347,2.18149,Ribes,15
5,BIKE,41.391075,2.180223,Pg Lluís Companys,33
6,BIKE,41.391349,2.18061,Pg Lluís Companys,34
7,BIKE,41.388856,2.183251,Pg Lluís Companys,20
8,BIKE,41.389088,2.183568,Pg Lluís Companys,17
12,BIKE,41.384538,2.195679,Pg Marítim Barceloneta,9
13,BIKE,41.386861,2.195761,Avinguda Litoral,31
14,BIKE,41.384675,2.185039,Avinguda del Marques Argentera,24
21,BIKE,41.410897,2.17402,Sant Antoni Maria Claret,9
22,BIKE,41.401684,2.17568,Sardenya,16
23,BIKE,41.392526,2.171812,Bruc,22
25,BIKE,41.395179,2.168294,Bruc,18
26,BIKE,41.407035,2.181981,Dos Maig,9
36,BIKE,41.385151,2.176804,Catedral,2
42,BIKE,41.404511,2.189881,Ciutat de Granada,18
43,BIKE,41.40541,2.18712,Av Meridiana,8
46,BIKE,41.388359,2.193004,Ramon trias Fargas,14
47,BIKE,41.389076,2.192104,Ramon Trias Fargas,25
50,BIKE,41.375,2.17035,Av. Paral.lel,3
53,BIKE,41.385227,2.173878,Pl. Carles Pi i Sunyer,17
54,BIKE,41.377635,2.170586,Sant Oleguer,1
57,BIKE,41.376758,2.177093,La Rambla,4
59,BIKE,41.382781,2.167203,Plaça dels Àngels,6
60,BIKE,41.390349,2.16424,Rambla Catalunya,22
63,BIKE,41.386439,2.169417,Pl. Catalunya,15
64,BIKE,41.387469,2.169048,Pl. Catalunya,20
69,BIKE,41.386814,2.195689,Avda. Litoral,17
70,BIKE,41.380347,2.160695,Comte Urgell,8
74,BIKE,41.390062,2.143272,Josep Tarradellas,12
76,BIKE,41.391751,2.153123,Còrsega,23
79,BIKE,41.38547,2.16333,Pl. Universitat,17
86,BIKE,41.37544,2.163,Viladomat,5
91,BIKE,41.380452,2.158403,Comte Borrell,16
97,BIKE,41.378124,2.145389,Tarragona,20
105,BIKE,41.389069,2.173424,PL. Urquinaona,12
110,BIKE,41.385377,2.154878,Avda. Roma,11
111,BIKE,41.381231,2.152755,Calabria,17
112,BIKE,41.377644,2.15725,Floridablanca,20
115,BIKE,41.38377,2.18424,Marqués d'Argentera,3
116,BIKE,41.383718,2.191414,Salvat Papasseit,20
118,BIKE,41.392212,2.187847,Sardenya,7
120,BIKE,41.404666,2.176515,Lepant,13
121,BIKE,41.406293,2.178689,Castillejos,3
124,BIKE,41.370297,2.187808,Passeig Joan de Borbó,22
125,BIKE,41.384426,2.195595,Passeig Maritim,17
128,BIKE,41.415581,2.19581,Rambla Guipúscoa,4
130,BIKE,41.419905,2.201573,Rambla Guipúscoa,9
133,BIKE,41.407411,2.192819,Gran Vía,9
136,BIKE,41.414226,2.201734,Gran Vía,0
137,BIKE,41.414758,2.201538,"Gran Vía, 1041/ Selva de Mar",19
138,BIKE,41.416966,2.205397,Gran Vía,21
140,BIKE,41.38063,2.15614,Viladomat,13
142,BIKE,41.400503,2.192511,Sancho de Ávila,11
145,BIKE,41.40982,2.202904,Pere IV,19
148,BIKE,41.378436,2.163324,Ronda Sant Pau,5
149,BIKE,41.395905,2.192958,Pujades,20
151,BIKE,41.40065,2.19719,Pallars,8
153,BIKE,41.401778,2.200769,Pujades,21
154,BIKE,41.402454,2.201656,Pujades,6
161,BIKE,41.395009,2.196308,Ramon Turro,23
164,BIKE,41.41194,2.178037,Independència,21
170,BIKE,41.389732,2.199934,Avda. Litoral,22
172,BIKE,41.391831,2.203436,Passeig Marítim de la Nova Icària,23
173,BIKE,41.398027,2.208982,Avda. Litoral,21
174,BIKE,41.40061,2.210461,Passeig de Garcia Fària,19
175,BIKE,41.40666,2.20956,Llull / Provençals,16
177,BIKE,41.411089,2.181119,Rosselló,17
181,BIKE,41.36766,2.13911,Gran Via,14
182,BIKE,41.371455,2.143882,Gran Via,13
184,BIKE,41.367504,2.134088,Quetzal,11
186,BIKE,41.375571,2.143812,Consell de Cent,11
187,BIKE,41.376858,2.169811,Carrer de Sant Pau,8
188,BIKE,41.375471,2.135543,Pl. Sants (Ps. S. Antoni),26
190,BIKE,41.39606,2.207803,Avinguda Litoral,19
192,BIKE,41.378629,2.133467,Joan Güell,17
203,BIKE,41.388742,2.128503,Avda. Diagonal,25
213,BIKE,41.393783,2.135078,Sant Fe de Nou Mèxic,22
224,BIKE,41.399945,2.164389,Girona,22
227,BIKE,41.407837,2.158678,Torrent de Les Flors,15
231,BIKE,41.407202,2.163476,Pi i Margall,22
235,BIKE,41.375065,2.165839,Paral.lel,0
237,BIKE,41.372891,2.154471,Rius i Taulet,24
238,BIKE,41.415684,2.190986,Espronceda,21
239,BIKE,41.417323,2.184534,Indústria,3
242,BIKE,41.424451,2.177284,Ramon Albó,19
249,BIKE,41.425216,2.188997,Açores,3
252,BIKE,41.429953,2.193185,Rambla Onze de Setembre,23
261,BIKE,41.382206,2.160644,Villarroel,21
262,BIKE,41.379821,2.152496,Rocafort,28
265,BIKE,41.385397,2.158743,Casanovas,10
272,BIKE,41.432552,2.18429,Concepció Arenal,5
276,BIKE,41.412163,2.165275,Plaça Alfons X el Savi / Ronda del Guinardó,3
278,BIKE,41.409815,2.171621,Travessera de Gràcia,5
280,BIKE,41.413986,2.177842,Sant Antoni Mª Claret,19
288,BIKE,41.429636,2.174487,Pl. Virrei Amat,25
298,BIKE,41.43463,2.181747,Andreu Nin,6
310,BIKE,41.381223,2.119077,Josep Samitier,25
313,BIKE,41.375366,2.129847,Feliu de Casanova,15
315,BIKE,41.415617,2.181966,Guinardó,18
319,BIKE,41.393713,2.145584,Saguès,27
323,BIKE,41.397996,2.138717,Vallmajor,9
335,BIKE,41.393639,2.123224,Santa Amèlia,19
339,BIKE,41.401662,2.205277,Ramon Turró,5
343,BIKE,41.438886,2.199598,Campana de la Maquinista,14
345,BIKE,41.363093,2.139771,Pl. Teresa de Claramunt,23
348,BIKE,41.357067,2.141563,Jardins de Can Ferrero,14
353,BIKE,41.375414,2.123191,Munné,6
354,BIKE,41.37592,2.13008,Rambla del Brasil,23
360,BIKE,41.395213,2.172984,Bailén,25
361,BIKE,41.376292,2.178553,Passeig de Colom,19
365,BIKE,41.387499,2.14702,Viladomat,13
368,BIKE,41.396815,2.175714,Diputació,3
369,BIKE,41.400168,2.177948,Consell de Cent,17
371,BIKE,41.404027,2.181264,Carrer dels Enamorats,18
373,BIKE,41.375073,2.161305,Av. Paral.lel,6
378,BIKE,41.378516,2.176716,Pl.Joaquim Xira i Palau,8
381,BIKE,41.381607,2.167667,Agustí Duran i Sanpere,26
384,BIKE,41.380708,2.146793,Vilamarí,5
